FOTU_4,Fungi,Basidiomycota,Agaricomycetes,Phallales,Phallaceae,Phallus,Phallus_rugulosus
FOTU_1,Fungi
FOTU_2,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_chrysogenum
FOTU_5,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae
FOTU_7,
FOTU_6,Fungi
FOTU_10,unidentified
FOTU_11,Fungi
FOTU_9,Fungi
FOTU_8,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_fumigatus
FOTU_14,Mocki,Mockmycota,Mockomycetes,Mockoales,Mockoaecea,Mock
FOTU_13,Fungi
FOTU_12,Fungi
FOTU_17,Mocki,Mockmycota,Mockomycetes,Mockoales,Mockoaecea,Mock,mock8
FOTU_15,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium
FOTU_21,Mocki,Mockmycota,Mockomycetes,Mockoales,Mockoaecea,Mock,mock10
FOTU_16,
FOTU_19,Fungi
FOTU_18,Fungi
FOTU_20,Fungi
FOTU_22,Mocki,Mockmycota,Mockomycetes,Mockoales,Mockoaecea,Mock
FOTU_3,Fungi,Ascomycota,Sordariomycetes,Sordariales
FOTU_26,Mocki,Mockmycota,Mockomycetes,Mockoales,Mockoaecea,Mock,mock1
FOTU_23,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae
FOTU_28,Mocki,Mockmycota,Mockomycetes,Mockoales,Mockoaecea,Mock,mock3
FOTU_29,Mocki,Mockmycota,Mockomycetes,Mockoales,Mockoaecea,Mock,mock11
FOTU_24,Fungi
FOTU_25,unidentified
FOTU_31,Mocki,Mockmycota,Mockomycetes,Mockoales,Mockoaecea,Mock,mock2
FOTU_27,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus
FOTU_34,Mocki,Mockmycota,Mockomycetes,Mockoales,Mockoaecea,Mock
FOTU_33,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Dictyosporiaceae
FOTU_32,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma
FOTU_30,Fungi
FOTU_37,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Talaromyces,Talaromyces_purpureogenus
FOTU_39,Mocki,Mockmycota,Mockomycetes,Mockoales,Mockoaecea,Mock
FOTU_36,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium
FOTU_35,Fungi
FOTU_38,Fungi
FOTU_40,
FOTU_44,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,Spizellomyces_punctatus
FOTU_43,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Phaffomycetaceae,Cyberlindnera,Cyberlindnera_saturnus
FOTU_41,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae
FOTU_42,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaetopsis
FOTU_45,
FOTU_46,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Gliomastix
FOTU_48,
FOTU_47,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Tausonia,Tausonia_pullulans
FOTU_49,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae
FOTU_50,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Humicola,Humicola_sardiniae
FOTU_52,
FOTU_51,Fungi
FOTU_53,
FOTU_54,Fungi
FOTU_56,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala
FOTU_58,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza
FOTU_57,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae
FOTU_59,Fungi
FOTU_61,Fungi,Ascomycota,Eurotiomycetes,Onygenales
FOTU_55,Fungi,Basidiomycota,Tremellomycetes,Tremellales
FOTU_62,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Dictyosporiaceae
FOTU_60,
FOTU_64,Fungi,Basidiomycota
FOTU_65,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae
FOTU_67,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus
FOTU_66,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Chloridium
FOTU_70,Fungi
FOTU_69,Mocki,Mockmycota,Mockomycetes,Mockoales,Mockoaecea,Mock,mock1
FOTU_68,Fungi
FOTU_63,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Corynesporascaceae,Corynespora,Corynespora_cassiicola
FOTU_71,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium
FOTU_75,
FOTU_73,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae
FOTU_74,
FOTU_72,unidentified
FOTU_77,Fungi,Ascomycota,Dothideomycetes
FOTU_80,
FOTU_76,Fungi
FOTU_79,Fungi
FOTU_82,Fungi
FOTU_83,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales
FOTU_84,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Stemphylium
FOTU_81,
FOTU_85,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodosporidiobolus
FOTU_87,Fungi,Ascomycota
FOTU_86,Fungi
FOTU_89,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Talaromyces
FOTU_78,Fungi
FOTU_88,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Niessliaceae,Niesslia,Niesslia_mucida
FOTU_91,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma
FOTU_90,Fungi,Ascomycota,Dothideomycetes,Pleosporales
FOTU_93,Mocki,Mockmycota,Mockomycetes,Mockoales,Mockoaecea,Mock,mock2
FOTU_95,Fungi
FOTU_92,unidentified
FOTU_94,Fungi
FOTU_97,Fungi
FOTU_98,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Fibulochlamys,Fibulochlamys_chilensis
FOTU_99,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Powellomycetaceae
FOTU_101,
FOTU_100,unidentified
FOTU_96,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Simplicillium
FOTU_106,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pulvinulaceae
FOTU_103,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metacordyceps,Metacordyceps_chlamydosporia
FOTU_102,Fungi
FOTU_105,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Septoria,Septoria_glycinicola
FOTU_107,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Sarocladium
FOTU_111,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Malassezia_globosa
FOTU_110,
FOTU_104,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Rhynchogastremataceae,Papiliotrema,Papiliotrema_frias
FOTU_108,Fungi
FOTU_113,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Lecythophora
FOTU_115,
FOTU_112,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Stagonosporopsis
FOTU_116,Fungi,Ascomycota,Pezizomycetes,Pezizales
FOTU_109,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta
