#OTU ID	C_17hr_Bulk_4_S74_trimmed	C_17hr_Sperm_3_S53_trimmed	C_Plt_Bulk_2_S32_trimmed	C_Plt_Sperm_1_S11_trimmed	C_V2_Bulk_5_S95_trimmed	C_V2_Rhizo_6_S116_trimmed	LLPCR_Negative_1_S129_trimmed	LLPCR_Negative_2_S130_trimmed	LLPCR_Negative_3_S131_trimmed	LLPCR_Negative_4_S127_trimmed	LLPCR_Negative_5_S128_trimmed	NS_17hr_Bulk_11_S78_trimmed	NS_17hr_Bulk_12_S79_trimmed	NS_17hr_Bulk_13_S80_trimmed	NS_17hr_Bulk_16_S81_trimmed	NS_17hr_Bulk_17_S82_trimmed	NS_17hr_Bulk_18_S83_trimmed	NS_17hr_Bulk_19_S84_trimmed	NS_17hr_Bulk_3_S75_trimmed	NS_17hr_Bulk_4_S76_trimmed	NS_17hr_Bulk_9_S77_trimmed	NS_17hr_Sperm_11_S57_trimmed	NS_17hr_Sperm_12_S58_trimmed	NS_17hr_Sperm_13_S59_trimmed	NS_17hr_Sperm_16_S60_trimmed	NS_17hr_Sperm_17_S61_trimmed	NS_17hr_Sperm_18_S62_trimmed	NS_17hr_Sperm_19_S63_trimmed	NS_17hr_Sperm_3_S54_trimmed	NS_17hr_Sperm_4_S55_trimmed	NS_17hr_Sperm_9_S56_trimmed	NS_Plt_Bulk_10_S38_trimmed	NS_Plt_Bulk_14_S35_trimmed	NS_Plt_Bulk_15_S34_trimmed	NS_Plt_Bulk_1_S39_trimmed	NS_Plt_Bulk_20_S37_trimmed	NS_Plt_Bulk_2_S42_trimmed	NS_Plt_Bulk_5_S36_trimmed	NS_Plt_Bulk_6_S40_trimmed	NS_Plt_Bulk_7_S41_trimmed	NS_Plt_Bulk_8_S33_trimmed	NS_Plt_Sperm_10_S17_trimmed	NS_Plt_Sperm_14_S14_trimmed	NS_Plt_Sperm_15_S13_trimmed	NS_Plt_Sperm_1_S18_trimmed	NS_Plt_Sperm_20_S16_trimmed	NS_Plt_Sperm_2_S21_trimmed	NS_Plt_Sperm_5_S15_trimmed	NS_Plt_Sperm_6_S19_trimmed	NS_Plt_Sperm_7_S20_trimmed	NS_Plt_Sperm_8_S12_trimmed	NS_V2_Bulk_12_S100_trimmed	NS_V2_Bulk_13_S101_trimmed	NS_V2_Bulk_15_S102_trimmed	NS_V2_Bulk_16_S103_trimmed	NS_V2_Bulk_18_S104_trimmed	NS_V2_Bulk_19_S105_trimmed	NS_V2_Bulk_3_S96_trimmed	NS_V2_Bulk_4_S97_trimmed	NS_V2_Bulk_8_S98_trimmed	NS_V2_Bulk_9_S99_trimmed	NS_V2_Rhizo_12_S121_trimmed	NS_V2_Rhizo_13_S122_trimmed	NS_V2_Rhizo_15_S123_trimmed	NS_V2_Rhizo_16_S124_trimmed	NS_V2_Rhizo_18_S125_trimmed	NS_V2_Rhizo_19_S126_trimmed	NS_V2_Rhizo_3_S117_trimmed	NS_V2_Rhizo_4_S118_trimmed	NS_V2_Rhizo_8_S119_trimmed	NS_V2_Rhizo_9_S120_trimmed	S_17hr_Bulk_10_S69_trimmed	S_17hr_Bulk_11_S70_trimmed	S_17hr_Bulk_14_S71_trimmed	S_17hr_Bulk_18_S72_trimmed	S_17hr_Bulk_1_S64_trimmed	S_17hr_Bulk_20_S73_trimmed	S_17hr_Bulk_3_S65_trimmed	S_17hr_Bulk_4_S66_trimmed	S_17hr_Bulk_7_S67_trimmed	S_17hr_Bulk_8_S68_trimmed	S_17hr_Sperm_10_S48_trimmed	S_17hr_Sperm_11_S49_trimmed	S_17hr_Sperm_14_S50_trimmed	S_17hr_Sperm_18_S51_trimmed	S_17hr_Sperm_1_S43_trimmed	S_17hr_Sperm_20_S52_trimmed	S_17hr_Sperm_3_S44_trimmed	S_17hr_Sperm_4_S45_trimmed	S_17hr_Sperm_7_S46_trimmed	S_17hr_Sperm_8_S47_trimmed	S_Plt_Bulk_12_S25_trimmed	S_Plt_Bulk_13_S31_trimmed	S_Plt_Bulk_15_S27_trimmed	S_Plt_Bulk_16_S22_trimmed	S_Plt_Bulk_17_S28_trimmed	S_Plt_Bulk_19_S26_trimmed	S_Plt_Bulk_2_S30_trimmed	S_Plt_Bulk_5_S29_trimmed	S_Plt_Bulk_6_S24_trimmed	S_Plt_Bulk_9_S23_trimmed	S_Plt_Sperm_12_S4_trimmed	S_Plt_Sperm_13_S10_trimmed	S_Plt_Sperm_15_S6_trimmed	S_Plt_Sperm_16_S1_trimmed	S_Plt_Sperm_17_S7_trimmed	S_Plt_Sperm_19_S5_trimmed	S_Plt_Sperm_2_S9_trimmed	S_Plt_Sperm_5_S8_trimmed	S_Plt_Sperm_6_S3_trimmed	S_Plt_Sperm_9_S2_trimmed	S_V2_Bulk_10_S90_trimmed	S_V2_Bulk_11_S91_trimmed	S_V2_Bulk_14_S92_trimmed	S_V2_Bulk_18_S93_trimmed	S_V2_Bulk_1_S85_trimmed	S_V2_Bulk_20_S94_trimmed	S_V2_Bulk_3_S86_trimmed	S_V2_Bulk_4_S87_trimmed	S_V2_Bulk_7_S88_trimmed	S_V2_Bulk_8_S89_trimmed	S_V2_Rhizo_10_S111_trimmed	S_V2_Rhizo_11_S112_trimmed	S_V2_Rhizo_14_S113_trimmed	S_V2_Rhizo_18_S114_trimmed	S_V2_Rhizo_1_S106_trimmed	S_V2_Rhizo_20_S115_trimmed	S_V2_Rhizo_3_S107_trimmed	S_V2_Rhizo_4_S108_trimmed	S_V2_Rhizo_7_S109_trimmed	S_V2_Rhizo_8_S110_trimmed	Soil_PC1_S314_trimmed	Soil_PC2_S336_trimmed	Soil_PC3_S337_trimmed	Soil_PC4_S338_trimmed
FOTU_1007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	1	0	0	0	0	0	0
FOTU_1008	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
FOTU_1009	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	3	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0
FOTU_101	0	0	0	0	0	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	45	9	319	31	9	4	13	19	49	4	4	30	0	2	2	2	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	3	116	0	4	11	0	0	19	45	137	5	99	5	1	1	4	1	23	0	0	0	0
FOTU_1010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOTU_1011	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FOTU_1012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0	3
FOTU_1013	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
FOTU_1014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
FOTU_1015	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	2	0	4	1	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	4	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FOTU_1016	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOTU_1017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOTU_1018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	1	0	0	8	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	7	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FOTU_1019	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOTU_102	0	0	0	0	2	1	10	0	0	6	7	18	6	30	185	1	8	1	31	8	76	113	19	10	74	5	4	0	82	14	2	84	45	0	24	5	9	31	27	91	16	0	12	0	3	0	0	0	0	0	0	1	34	2	63	1	2	0	2	1	55	40	0	0	6	13	3	7	49	1	0	5	0	79	18	0	31	0	29	11	0	0	0	19	16	3	0	0	0	9	0	0	11	12	6	17	48	0	0	0	0	13	0	0	0	3	0	0	0	1	0	4	76	3	8	0	1	18	1	0	2	2	45	6	60	2	2	0	19	2	10	1	0	0	0
FOTU_1020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
FOTU_1021	0	0	0	1	0	0	0	0	0	3	1	0	1	0	1	2	0	2	0	0	0	3	0	1	2	0	2	2	6	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
FOTU_1022	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOTU_1023	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
